filename,val_loss
models/model_28092025_203908.h5,0.4525605738162994
models/model_28092025_215429.h5,0.2525151073932647
models/model_01102025_212752.h5,0.2339656054973602
models/model_02102025_230946.h5,0.2267372608184814
models/model_05102025_225139.h5,0.2162065953016281
models/model_d102025_144557.h5,0.1926456093788147
models/model_d102025_192017.h5,0.14344540238380432
